MATICUSDT;-4.116645315869639;6;4
ATOMUSDT;3.22177006823218;8;4
HOTUSDT;4.6139076477816054;6;4
FLOWUSDT;1.5003846689428573;8;3
ETCUSDT;1.615865381044572;8;4
BAKEUSDT;4.861262935275829;10;2
LPTUSDT;-1.125046107934351;6;4
COMPUSDT;8.418335916058506;8;2
TRBUSDT;4.290851723279612;7;4
ANTUSDT;-8.137336949340806;6;4
ENJUSDT;4.80784632017401;9;2
SOLUSDT;-3.193741107042982;6;4
